/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/lightning_fabric/__init__.py:40: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
Seed set to 42
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/torch/nn/utils/weight_norm.py:143: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)
You are using a model of type dinov3_vit to instantiate a model of type cylindrical_dinov3_vit. This is not supported for all configurations of models and can yield errors.
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=None`.
  warnings.warn(msg)
wandb: WARNING The anonymous setting has no effect and will be removed in a future version.
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: yh4742 (yh4742-princeton-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in wandb/run-20260813_161247-1dhgf4xa
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run exp12B_ssl_cond
wandb: ⭐️ View project at https://wandb.ai/yh4742-princeton-university/exp12B_ssl_cond
wandb: 🚀 View run at https://wandb.ai/yh4742-princeton-university/exp12B_ssl_cond/runs/1dhgf4xa
wandb: logging graph, to disable use `wandb.watch(log_graph=False)`
Using bfloat16 Automatic Mixed Precision (AMP)
GPU available: True (cuda), used: True
TPU available: False, using: 0 TPU cores
IPU available: False, using: 0 IPUs
HPU available: False, using: 0 HPUs
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/pytorch_lightning/trainer/configuration_validator.py:74: You defined a `validation_step` but have no `val_dataloader`. Skipping val loop.
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
  | Name          | Type                             | Params
-------------------------------------------------------------------
0 | diffusion     | ConditionedDiffusionModelWrapper | 64.5 M
1 | diffusion_ema | EMA                              | 16.7 M
2 | losses        | MultiLoss                        | 0     
-------------------------------------------------------------------
50.3 M    Trainable params
30.9 M    Non-trainable params
81.2 M    Total params
324.893   Total estimated model params size (MB)
Using Augmentations: Random Time Shift, Add Noise
Running json scandir...
Found 291210 files in 243 subfolders
Loading cylindrical_dinov3 ViT from facebook/dinov3-vits16-pretrain-lvd1689m (gauge=cylindrical_xyz, azimuth_mode=lowband, prefix_mode=m0_registers, attn=eager)...
Loaded SSL backbone from outputs_FLAC/exp12B_ssl/backbone_final.pt (SSL step 30000, azimuth_mode=lowband, prefix_mode=m0_registers)
21.59M/21.60M parameters are trainable
Training: |          | 0/? [00:00<?, ?it/s]
Epoch 0:  95%|█████████▌| 8672/9100 [16:19:52<48:21,  0.15it/s, v_num=f4xa, train/loss=0.557, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.557]
Epoch 0:  95%|█████████▌| 8673/9100 [16:19:58<48:14,  0.15it/s, v_num=f4xa, train/loss=0.557, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.557]
Epoch 0:  95%|█████████▌| 8673/9100 [16:19:58<48:14,  0.15it/s, v_num=f4xa, train/loss=0.561, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.561]
Epoch 0:  95%|█████████▌| 8674/9100 [16:20:05<48:08,  0.15it/s, v_num=f4xa, train/loss=0.561, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.561]
Epoch 0:  95%|█████████▌| 8674/9100 [16:20:05<48:08,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.592]
Epoch 0:  95%|█████████▌| 8675/9100 [16:20:11<48:01,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.592]
Epoch 0:  95%|█████████▌| 8675/9100 [16:20:11<48:01,  0.15it/s, v_num=f4xa, train/loss=0.562, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.562]
Epoch 0:  95%|█████████▌| 8676/9100 [16:20:18<47:54,  0.15it/s, v_num=f4xa, train/loss=0.562, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.562]
Epoch 0:  95%|█████████▌| 8676/9100 [16:20:18<47:54,  0.15it/s, v_num=f4xa, train/loss=0.608, train/std_data=1.210, train/lr=4.99e-5, train/mse_loss=0.608]
Epoch 0:  95%|█████████▌| 8677/9100 [16:20:25<47:47,  0.15it/s, v_num=f4xa, train/loss=0.608, train/std_data=1.210, train/lr=4.99e-5, train/mse_loss=0.608]
Epoch 0:  95%|█████████▌| 8677/9100 [16:20:25<47:47,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.592]
Epoch 0:  95%|█████████▌| 8678/9100 [16:20:31<47:40,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.592]
Epoch 0:  95%|█████████▌| 8678/9100 [16:20:31<47:40,  0.15it/s, v_num=f4xa, train/loss=0.589, train/std_data=1.210, train/lr=4.99e-5, train/mse_loss=0.589]
Epoch 0:  95%|█████████▌| 8679/9100 [16:20:38<47:34,  0.15it/s, v_num=f4xa, train/loss=0.589, train/std_data=1.210, train/lr=4.99e-5, train/mse_loss=0.589]
Epoch 0:  95%|█████████▌| 8679/9100 [16:20:38<47:34,  0.15it/s, v_num=f4xa, train/loss=0.654, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.654]
Epoch 0:  95%|█████████▌| 8680/9100 [16:20:45<47:27,  0.15it/s, v_num=f4xa, train/loss=0.654, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.654]
Epoch 0:  95%|█████████▌| 8680/9100 [16:20:45<47:27,  0.15it/s, v_num=f4xa, train/loss=0.562, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.562]
Epoch 0:  95%|█████████▌| 8681/9100 [16:20:51<47:20,  0.15it/s, v_num=f4xa, train/loss=0.562, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.562]
Epoch 0:  95%|█████████▌| 8681/9100 [16:20:51<47:20,  0.15it/s, v_num=f4xa, train/loss=0.646, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.646]
Epoch 0:  95%|█████████▌| 8682/9100 [16:20:58<47:13,  0.15it/s, v_num=f4xa, train/loss=0.646, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.646]
Epoch 0:  95%|█████████▌| 8682/9100 [16:20:58<47:13,  0.15it/s, v_num=f4xa, train/loss=0.578, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.578]
Epoch 0:  95%|█████████▌| 8683/9100 [16:21:04<47:06,  0.15it/s, v_num=f4xa, train/loss=0.578, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.578]
Epoch 0:  95%|█████████▌| 8683/9100 [16:21:05<47:06,  0.15it/s, v_num=f4xa, train/loss=0.557, train/std_data=1.130, train/lr=4.99e-5, train/mse_loss=0.557]
Epoch 0:  95%|█████████▌| 8684/9100 [16:21:11<47:00,  0.15it/s, v_num=f4xa, train/loss=0.557, train/std_data=1.130, train/lr=4.99e-5, train/mse_loss=0.557]
Epoch 0:  95%|█████████▌| 8684/9100 [16:21:11<47:00,  0.15it/s, v_num=f4xa, train/loss=0.481, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.481]
Epoch 0:  95%|█████████▌| 8685/9100 [16:21:18<46:53,  0.15it/s, v_num=f4xa, train/loss=0.481, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.481]
Epoch 0:  95%|█████████▌| 8685/9100 [16:21:18<46:53,  0.15it/s, v_num=f4xa, train/loss=0.524, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.524]
Epoch 0:  95%|█████████▌| 8686/9100 [16:21:24<46:46,  0.15it/s, v_num=f4xa, train/loss=0.524, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.524]
Epoch 0:  95%|█████████▌| 8686/9100 [16:21:25<46:46,  0.15it/s, v_num=f4xa, train/loss=0.576, train/std_data=1.190, train/lr=4.99e-5, train/mse_loss=0.576]
Epoch 0:  95%|█████████▌| 8687/9100 [16:21:31<46:39,  0.15it/s, v_num=f4xa, train/loss=0.576, train/std_data=1.190, train/lr=4.99e-5, train/mse_loss=0.576]
Epoch 0:  95%|█████████▌| 8687/9100 [16:21:31<46:39,  0.15it/s, v_num=f4xa, train/loss=0.618, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.618]
Epoch 0:  95%|█████████▌| 8688/9100 [16:21:38<46:33,  0.15it/s, v_num=f4xa, train/loss=0.618, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.618]
Epoch 0:  95%|█████████▌| 8688/9100 [16:21:38<46:33,  0.15it/s, v_num=f4xa, train/loss=0.621, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.621]
Epoch 0:  95%|█████████▌| 8689/9100 [16:21:44<46:26,  0.15it/s, v_num=f4xa, train/loss=0.621, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.621]
Epoch 0:  95%|█████████▌| 8689/9100 [16:21:44<46:26,  0.15it/s, v_num=f4xa, train/loss=0.627, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.627]
Epoch 0:  95%|█████████▌| 8690/9100 [16:21:51<46:19,  0.15it/s, v_num=f4xa, train/loss=0.627, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.627]
Epoch 0:  95%|█████████▌| 8690/9100 [16:21:51<46:19,  0.15it/s, v_num=f4xa, train/loss=0.524, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.524]
Epoch 0:  96%|█████████▌| 8691/9100 [16:21:58<46:12,  0.15it/s, v_num=f4xa, train/loss=0.524, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.524]
Epoch 0:  96%|█████████▌| 8691/9100 [16:21:58<46:12,  0.15it/s, v_num=f4xa, train/loss=0.644, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.644]
Epoch 0:  96%|█████████▌| 8692/9100 [16:22:04<46:05,  0.15it/s, v_num=f4xa, train/loss=0.644, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.644]
Epoch 0:  96%|█████████▌| 8692/9100 [16:22:04<46:05,  0.15it/s, v_num=f4xa, train/loss=0.647, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.647]
Epoch 0:  96%|█████████▌| 8693/9100 [16:22:11<45:59,  0.15it/s, v_num=f4xa, train/loss=0.647, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.647]
Epoch 0:  96%|█████████▌| 8693/9100 [16:22:11<45:59,  0.15it/s, v_num=f4xa, train/loss=0.608, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.608]
Epoch 0:  96%|█████████▌| 8694/9100 [16:22:18<45:52,  0.15it/s, v_num=f4xa, train/loss=0.608, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.608]
Epoch 0:  96%|█████████▌| 8694/9100 [16:22:18<45:52,  0.15it/s, v_num=f4xa, train/loss=0.620, train/std_data=1.200, train/lr=4.99e-5, train/mse_loss=0.620]
Epoch 0:  96%|█████████▌| 8695/9100 [16:22:24<45:45,  0.15it/s, v_num=f4xa, train/loss=0.620, train/std_data=1.200, train/lr=4.99e-5, train/mse_loss=0.620]
Epoch 0:  96%|█████████▌| 8695/9100 [16:22:24<45:45,  0.15it/s, v_num=f4xa, train/loss=0.458, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.458]
Epoch 0:  96%|█████████▌| 8696/9100 [16:22:31<45:38,  0.15it/s, v_num=f4xa, train/loss=0.458, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.458]
Epoch 0:  96%|█████████▌| 8696/9100 [16:22:31<45:38,  0.15it/s, v_num=f4xa, train/loss=0.529, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.529]
Epoch 0:  96%|█████████▌| 8697/9100 [16:22:38<45:31,  0.15it/s, v_num=f4xa, train/loss=0.529, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.529]
Epoch 0:  96%|█████████▌| 8697/9100 [16:22:38<45:31,  0.15it/s, v_num=f4xa, train/loss=0.503, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.503]
Epoch 0:  96%|█████████▌| 8698/9100 [16:22:44<45:25,  0.15it/s, v_num=f4xa, train/loss=0.503, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.503]
Epoch 0:  96%|█████████▌| 8698/9100 [16:22:45<45:25,  0.15it/s, v_num=f4xa, train/loss=0.575, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.575]
Epoch 0:  96%|█████████▌| 8699/9100 [16:22:51<45:18,  0.15it/s, v_num=f4xa, train/loss=0.575, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.575]
Epoch 0:  96%|█████████▌| 8699/9100 [16:22:52<45:18,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.130, train/lr=4.99e-5, train/mse_loss=0.595]
Epoch 0:  96%|█████████▌| 8700/9100 [16:23:03<45:11,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.130, train/lr=4.99e-5, train/mse_loss=0.595]
Epoch 0:  96%|█████████▌| 8700/9100 [16:23:03<45:11,  0.15it/s, v_num=f4xa, train/loss=0.606, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.606]
Epoch 0:  96%|█████████▌| 8701/9100 [16:23:09<45:05,  0.15it/s, v_num=f4xa, train/loss=0.606, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.606]
Epoch 0:  96%|█████████▌| 8701/9100 [16:23:10<45:05,  0.15it/s, v_num=f4xa, train/loss=0.538, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.538]
Epoch 0:  96%|█████████▌| 8702/9100 [16:23:15<44:58,  0.15it/s, v_num=f4xa, train/loss=0.538, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.538]
Epoch 0:  96%|█████████▌| 8702/9100 [16:23:16<44:58,  0.15it/s, v_num=f4xa, train/loss=0.519, train/std_data=1.100, train/lr=4.99e-5, train/mse_loss=0.519]
Epoch 0:  96%|█████████▌| 8703/9100 [16:23:22<44:51,  0.15it/s, v_num=f4xa, train/loss=0.519, train/std_data=1.100, train/lr=4.99e-5, train/mse_loss=0.519]
Epoch 0:  96%|█████████▌| 8703/9100 [16:23:22<44:51,  0.15it/s, v_num=f4xa, train/loss=0.586, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.586]
Epoch 0:  96%|█████████▌| 8704/9100 [16:23:28<44:44,  0.15it/s, v_num=f4xa, train/loss=0.586, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.586]
Epoch 0:  96%|█████████▌| 8704/9100 [16:23:28<44:44,  0.15it/s, v_num=f4xa, train/loss=0.615, train/std_data=1.230, train/lr=4.99e-5, train/mse_loss=0.615]
Epoch 0:  96%|█████████▌| 8705/9100 [16:23:33<44:37,  0.15it/s, v_num=f4xa, train/loss=0.615, train/std_data=1.230, train/lr=4.99e-5, train/mse_loss=0.615]
Epoch 0:  96%|█████████▌| 8705/9100 [16:23:33<44:37,  0.15it/s, v_num=f4xa, train/loss=0.535, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.535]
Epoch 0:  96%|█████████▌| 8706/9100 [16:23:39<44:31,  0.15it/s, v_num=f4xa, train/loss=0.535, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.535]
Epoch 0:  96%|█████████▌| 8706/9100 [16:23:40<44:31,  0.15it/s, v_num=f4xa, train/loss=0.589, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.589]
Epoch 0:  96%|█████████▌| 8707/9100 [16:23:46<44:24,  0.15it/s, v_num=f4xa, train/loss=0.589, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.589]
Epoch 0:  96%|█████████▌| 8707/9100 [16:23:47<44:24,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.260, train/lr=4.99e-5, train/mse_loss=0.592]
Epoch 0:  96%|█████████▌| 8708/9100 [16:23:53<44:17,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.260, train/lr=4.99e-5, train/mse_loss=0.592]
Epoch 0:  96%|█████████▌| 8708/9100 [16:23:53<44:17,  0.15it/s, v_num=f4xa, train/loss=0.593, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.593]
Epoch 0:  96%|█████████▌| 8709/9100 [16:23:59<44:10,  0.15it/s, v_num=f4xa, train/loss=0.593, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.593]
Epoch 0:  96%|█████████▌| 8709/9100 [16:24:00<44:10,  0.15it/s, v_num=f4xa, train/loss=0.609, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.609]
Epoch 0:  96%|█████████▌| 8710/9100 [16:24:06<44:03,  0.15it/s, v_num=f4xa, train/loss=0.609, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.609]
Epoch 0:  96%|█████████▌| 8710/9100 [16:24:07<44:03,  0.15it/s, v_num=f4xa, train/loss=0.533, train/std_data=1.130, train/lr=4.99e-5, train/mse_loss=0.533]
Epoch 0:  96%|█████████▌| 8711/9100 [16:24:12<43:57,  0.15it/s, v_num=f4xa, train/loss=0.533, train/std_data=1.130, train/lr=4.99e-5, train/mse_loss=0.533]
Epoch 0:  96%|█████████▌| 8711/9100 [16:24:13<43:57,  0.15it/s, v_num=f4xa, train/loss=0.641, train/std_data=1.240, train/lr=4.99e-5, train/mse_loss=0.641]
Epoch 0:  96%|█████████▌| 8712/9100 [16:24:19<43:50,  0.15it/s, v_num=f4xa, train/loss=0.641, train/std_data=1.240, train/lr=4.99e-5, train/mse_loss=0.641]
Epoch 0:  96%|█████████▌| 8712/9100 [16:24:20<43:50,  0.15it/s, v_num=f4xa, train/loss=0.572, train/std_data=1.240, train/lr=4.99e-5, train/mse_loss=0.572]
Epoch 0:  96%|█████████▌| 8713/9100 [16:24:26<43:43,  0.15it/s, v_num=f4xa, train/loss=0.572, train/std_data=1.240, train/lr=4.99e-5, train/mse_loss=0.572]
Epoch 0:  96%|█████████▌| 8713/9100 [16:24:27<43:43,  0.15it/s, v_num=f4xa, train/loss=0.532, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.532]
Epoch 0:  96%|█████████▌| 8714/9100 [16:24:32<43:36,  0.15it/s, v_num=f4xa, train/loss=0.532, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.532]
Epoch 0:  96%|█████████▌| 8714/9100 [16:24:32<43:36,  0.15it/s, v_num=f4xa, train/loss=0.460, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.460]
Epoch 0:  96%|█████████▌| 8715/9100 [16:24:39<43:29,  0.15it/s, v_num=f4xa, train/loss=0.460, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.460]
Epoch 0:  96%|█████████▌| 8715/9100 [16:24:39<43:29,  0.15it/s, v_num=f4xa, train/loss=0.651, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.651]
Epoch 0:  96%|█████████▌| 8716/9100 [16:24:46<43:23,  0.15it/s, v_num=f4xa, train/loss=0.651, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.651]
Epoch 0:  96%|█████████▌| 8716/9100 [16:24:46<43:23,  0.15it/s, v_num=f4xa, train/loss=0.519, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.519]
Epoch 0:  96%|█████████▌| 8717/9100 [16:24:52<43:16,  0.15it/s, v_num=f4xa, train/loss=0.519, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.519]
Epoch 0:  96%|█████████▌| 8717/9100 [16:24:52<43:16,  0.15it/s, v_num=f4xa, train/loss=0.506, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.506]
Epoch 0:  96%|█████████▌| 8718/9100 [16:24:59<43:09,  0.15it/s, v_num=f4xa, train/loss=0.506, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.506]
Epoch 0:  96%|█████████▌| 8718/9100 [16:24:59<43:09,  0.15it/s, v_num=f4xa, train/loss=0.573, train/std_data=1.270, train/lr=4.99e-5, train/mse_loss=0.573]
Epoch 0:  96%|█████████▌| 8719/9100 [16:25:06<43:02,  0.15it/s, v_num=f4xa, train/loss=0.573, train/std_data=1.270, train/lr=4.99e-5, train/mse_loss=0.573]
Epoch 0:  96%|█████████▌| 8719/9100 [16:25:06<43:02,  0.15it/s, v_num=f4xa, train/loss=0.564, train/std_data=1.080, train/lr=4.99e-5, train/mse_loss=0.564]
Epoch 0:  96%|█████████▌| 8720/9100 [16:25:12<42:56,  0.15it/s, v_num=f4xa, train/loss=0.564, train/std_data=1.080, train/lr=4.99e-5, train/mse_loss=0.564]
Epoch 0:  96%|█████████▌| 8720/9100 [16:25:12<42:56,  0.15it/s, v_num=f4xa, train/loss=0.585, train/std_data=1.290, train/lr=4.99e-5, train/mse_loss=0.585]
Epoch 0:  96%|█████████▌| 8721/9100 [16:25:19<42:49,  0.15it/s, v_num=f4xa, train/loss=0.585, train/std_data=1.290, train/lr=4.99e-5, train/mse_loss=0.585]
Epoch 0:  96%|█████████▌| 8721/9100 [16:25:19<42:49,  0.15it/s, v_num=f4xa, train/loss=0.684, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.684]
Epoch 0:  96%|█████████▌| 8722/9100 [16:25:25<42:42,  0.15it/s, v_num=f4xa, train/loss=0.684, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.684]
Epoch 0:  96%|█████████▌| 8722/9100 [16:25:25<42:42,  0.15it/s, v_num=f4xa, train/loss=0.538, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.538]
Epoch 0:  96%|█████████▌| 8723/9100 [16:25:32<42:35,  0.15it/s, v_num=f4xa, train/loss=0.538, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.538]
Epoch 0:  96%|█████████▌| 8723/9100 [16:25:32<42:35,  0.15it/s, v_num=f4xa, train/loss=0.566, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.566]
Epoch 0:  96%|█████████▌| 8724/9100 [16:25:39<42:28,  0.15it/s, v_num=f4xa, train/loss=0.566, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.566]
Epoch 0:  96%|█████████▌| 8724/9100 [16:25:39<42:28,  0.15it/s, v_num=f4xa, train/loss=0.607, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.607]
Epoch 0:  96%|█████████▌| 8725/9100 [16:25:45<42:22,  0.15it/s, v_num=f4xa, train/loss=0.607, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.607]
Epoch 0:  96%|█████████▌| 8725/9100 [16:25:45<42:22,  0.15it/s, v_num=f4xa, train/loss=0.575, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.575]
Epoch 0:  96%|█████████▌| 8726/9100 [16:25:52<42:15,  0.15it/s, v_num=f4xa, train/loss=0.575, train/std_data=1.170, train/lr=4.99e-5, train/mse_loss=0.575]
Epoch 0:  96%|█████████▌| 8726/9100 [16:25:52<42:15,  0.15it/s, v_num=f4xa, train/loss=0.566, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.566]
Epoch 0:  96%|█████████▌| 8727/9100 [16:25:59<42:08,  0.15it/s, v_num=f4xa, train/loss=0.566, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.566]
Epoch 0:  96%|█████████▌| 8727/9100 [16:25:59<42:08,  0.15it/s, v_num=f4xa, train/loss=0.536, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.536]
Epoch 0:  96%|█████████▌| 8728/9100 [16:26:03<42:01,  0.15it/s, v_num=f4xa, train/loss=0.536, train/std_data=1.160, train/lr=4.99e-5, train/mse_loss=0.536]
Epoch 0:  96%|█████████▌| 8728/9100 [16:26:03<42:01,  0.15it/s, v_num=f4xa, train/loss=0.537, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.537]
Epoch 0:  96%|█████████▌| 8729/9100 [16:26:09<41:54,  0.15it/s, v_num=f4xa, train/loss=0.537, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.537]
Epoch 0:  96%|█████████▌| 8729/9100 [16:26:10<41:54,  0.15it/s, v_num=f4xa, train/loss=0.637, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.637]
Epoch 0:  96%|█████████▌| 8730/9100 [16:26:15<41:48,  0.15it/s, v_num=f4xa, train/loss=0.637, train/std_data=1.180, train/lr=4.99e-5, train/mse_loss=0.637]
Epoch 0:  96%|█████████▌| 8730/9100 [16:26:16<41:48,  0.15it/s, v_num=f4xa, train/loss=0.603, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.603]
Epoch 0:  96%|█████████▌| 8731/9100 [16:26:21<41:41,  0.15it/s, v_num=f4xa, train/loss=0.603, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.603]
Epoch 0:  96%|█████████▌| 8731/9100 [16:26:21<41:41,  0.15it/s, v_num=f4xa, train/loss=0.563, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.563]
Epoch 0:  96%|█████████▌| 8732/9100 [16:26:27<41:34,  0.15it/s, v_num=f4xa, train/loss=0.563, train/std_data=1.150, train/lr=4.99e-5, train/mse_loss=0.563]
Epoch 0:  96%|█████████▌| 8732/9100 [16:26:27<41:34,  0.15it/s, v_num=f4xa, train/loss=0.505, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.505]
Epoch 0:  96%|█████████▌| 8733/9100 [16:26:35<41:27,  0.15it/s, v_num=f4xa, train/loss=0.505, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.505]
Epoch 0:  96%|█████████▌| 8733/9100 [16:26:35<41:27,  0.15it/s, v_num=f4xa, train/loss=0.563, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.563]
Epoch 0:  96%|█████████▌| 8734/9100 [16:26:41<41:20,  0.15it/s, v_num=f4xa, train/loss=0.563, train/std_data=1.120, train/lr=4.99e-5, train/mse_loss=0.563]
Epoch 0:  96%|█████████▌| 8734/9100 [16:26:42<41:20,  0.15it/s, v_num=f4xa, train/loss=0.656, train/std_data=1.230, train/lr=4.99e-5, train/mse_loss=0.656]
Epoch 0:  96%|█████████▌| 8735/9100 [16:26:48<41:14,  0.15it/s, v_num=f4xa, train/loss=0.656, train/std_data=1.230, train/lr=4.99e-5, train/mse_loss=0.656]
Epoch 0:  96%|█████████▌| 8735/9100 [16:26:49<41:14,  0.15it/s, v_num=f4xa, train/loss=0.549, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.549]
Epoch 0:  96%|█████████▌| 8736/9100 [16:26:55<41:07,  0.15it/s, v_num=f4xa, train/loss=0.549, train/std_data=1.140, train/lr=4.99e-5, train/mse_loss=0.549]
Epoch 0:  96%|█████████▌| 8736/9100 [16:26:56<41:07,  0.15it/s, v_num=f4xa, train/loss=0.547, train/std_data=1.210, train/lr=4.99e-5, train/mse_loss=0.547]
